End of Epoch: 1  |  Train Loss: 0.695  |  Validation Loss: 0.694  |  Train Acc: 50.63%  |  Validation Acc: 50.48% 
End of Epoch: 27  |  Train Loss: 0.399  |  Validation Loss: 0.555  |  Train Acc: 83.04%  |  Validation Acc: 76.20% 
End of Epoch: 28  |  Train Loss: 0.394  |  Validation Loss: 0.595  |  Train Acc: 83.59%  |  Validation Acc: 75.24% 
End of Epoch: 29  |  Train Loss: 0.384  |  Validation Loss: 0.642  |  Train Acc: 83.77%  |  Validation Acc: 71.88% 
End of Epoch: 30  |  Train Loss: 0.367  |  Validation Loss: 0.554  |  Train Acc: 84.56%  |  Validation Acc: 76.20% 
End of Epoch: 31  |  Train Loss: 0.373  |  Validation Loss: 0.584  |  Train Acc: 84.57%  |  Validation Acc: 73.80% 
End of Epoch: 32  |  Train Loss: 0.363  |  Validation Loss: 0.517  |  Train Acc: 84.68%  |  Validation Acc: 77.40% 
End of Epoch: 33  |  Train Loss: 0.367  |  Validation Loss: 0.605  |  Train Acc: 84.55%  |  Validation Acc: 71.63% 
End of Epoch: 34  |  Train Loss: 0.353  |  Validation Loss: 0.563  |  Train Acc: 84.84%  |  Validation Acc: 73.56% 
End of Epoch: 35  |  Train Loss: 0.346  |  Validation Loss: 0.597  |  Train Acc: 85.86%  |  Validation Acc: 73.08% 
End of Epoch: 36  |  Train Loss: 0.335  |  Validation Loss: 0.618  |  Train Acc: 86.32%  |  Validation Acc: 73.80% 
End of Epoch: 37  |  Train Loss: 0.345  |  Validation Loss: 0.665  |  Train Acc: 85.75%  |  Validation Acc: 71.63% 
End of Epoch: 38  |  Train Loss: 0.336  |  Validation Loss: 0.635  |  Train Acc: 85.92%  |  Validation Acc: 72.84% 
End of Epoch: 39  |  Train Loss: 0.331  |  Validation Loss: 0.736  |  Train Acc: 86.25%  |  Validation Acc: 68.99% 
End of Epoch: 40  |  Train Loss: 0.317  |  Validation Loss: 0.774  |  Train Acc: 87.26%  |  Validation Acc: 65.87% 
End of Epoch: 41  |  Train Loss: 0.322  |  Validation Loss: 0.652  |  Train Acc: 86.69%  |  Validation Acc: 72.36% 
End of Epoch: 42  |  Train Loss: 0.318  |  Validation Loss: 0.762  |  Train Acc: 86.89%  |  Validation Acc: 68.51% 
End of Epoch: 43  |  Train Loss: 0.309  |  Validation Loss: 0.828  |  Train Acc: 87.61%  |  Validation Acc: 67.07% 
End of Epoch: 44  |  Train Loss: 0.303  |  Validation Loss: 0.707  |  Train Acc: 87.62%  |  Validation Acc: 69.95% 
End of Epoch: 45  |  Train Loss: 0.299  |  Validation Loss: 0.841  |  Train Acc: 87.80%  |  Validation Acc: 68.75% 
End of Epoch: 46  |  Train Loss: 0.288  |  Validation Loss: 0.752  |  Train Acc: 87.91%  |  Validation Acc: 69.95% 
End of Epoch: 47  |  Train Loss: 0.283  |  Validation Loss: 0.795  |  Train Acc: 88.32%  |  Validation Acc: 68.99% 
End of Epoch: 48  |  Train Loss: 0.278  |  Validation Loss: 0.831  |  Train Acc: 88.77%  |  Validation Acc: 69.47% 
End of Epoch: 49  |  Train Loss: 0.272  |  Validation Loss: 0.832  |  Train Acc: 88.79%  |  Validation Acc: 68.99% 
End of Epoch: 50  |  Train Loss: 0.271  |  Validation Loss: 0.927  |  Train Acc: 89.05%  |  Validation Acc: 67.79% 
Test AUC score: 0.758
SpearmanrResult(correlation=0.4462556540838193, pvalue=2.2262384278495446e-79)
